#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Mayor of the Palace
heir_text_1_traits_ambitious;Being an ambitious [Root.GetManWoman], we expect the realm to grow and prosper under [Root.GetHerHis] rule; lui succède. Étant un[Root.GetNoneE] [Root.GetManWoman] plein[Root.GetNoneE] d'ambitions, nous nous attendons à ce que le pays grandisse et prospère sous son règne;[Root.GetFirstName] ist ehrgeizig und sollte dem Reich Wachstum und Wohlstand bringen.;;[Root.GetManWoman] ambicioso/a, esperamos que el reino crezca y prospere bajo [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_traits_diligent;Energetic and collected, [Root.GetFirstName] will surely improve the realm under [Root.GetHerHis] rule; lui succède. Énergique et serein[Root.GetNoneE], [Root.GetIlElle] améliorera sans doute le pays durant son règne;[Root.GetFirstName] ist energetisch, gefasst und wird das Reich sicherlich verbessern.;;Enérgico/a y sereno/a, [Root.GetFirstName] seguramente mejore el reino bajo [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_traits_deceitful;Devious and deceptive, [Root.GetFirstName]'s feud with truth itself may also be [Root.GetHerHis] undoing; lui succède. Sa fourberie pourrait bien [Root.GetLeLa] mener à sa perte;[Root.GetFirstName] ist verschlagen und falsch. [Root.GetSheHeCap] nimmt es mit der Wahrheit nicht so genau, was [Root.GetHerHim] letztlich in den Untergang treiben könnte.;;Taimado/a y engañoso/a, la enemistad de [Root.GetFirstName] la misma verdad puede ser su [Root.GetHerHis] perdición;;;;;;;;;x
heir_text_1_traits_shy;A silent [Root.GetManWoman], we do not expect [Root.GetHerHim] to do well in diplomatic matters; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] taciturne dont nous doutons des aptitudes en matière diplomatique;[Root.GetFirstName] ist schweigsam, und wir gehen davon aus, dass [Root.GetSheHe] sich in diplomatischen Angelegenheiten schwertun wird.;;[Root.GetManWoman] silencioso/a, no esperamos que se [Root.GetHerHim] den bien los asuntos diplomáticos;;;;;;;;;x
heir_text_1_traits_humble;A pious and humble [Root.GetManWoman], we fear that [Root.GetFirstName] may have been better suited for a temple rather than the [PrimaryTitle.GetRulerTitle]'s throne; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] dévot[Root.GetNoneE] et humble qui est peut-être plus fait[Root.GetNoneE] pour un temple que le trône;Da [Root.GetFirstName] fromm und bescheiden ist, wäre [Root.GetSheHe] in einem Tempel leider besser aufgehoben als auf dem [PrimaryTitle.GetRulerTitle]-Thron.;;[Root.GetManWoman] piadoso/a y humilde, tenemos que [Root.GetFirstName] puede ser más adecuado para el templo que para el trono de [PrimaryTitle.GetRulerTitle];;;;;;;;;x
heir_text_1_traits_arbitrary;A corrupt and unjust [Root.GetManWoman], we do not expect [Root.GetHerHis] vassals to sit idly by if the realm starts crumbling; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] corrompu[Root.GetNoneE] et injuste, ses vassaux ne resteront pas les bras croisés si le pays devait s'effondrer;[Root.GetFirstName] ist korrupt und ungerecht. Wenn das Reich zu zerfallen droht, werden die Vasallen wohl kaum untätig zusehen.;;[Root.GetManWoman] corrupto/a e injusto/a, no esperamos que [Root.GetHerHis]s vasallos se queden sentados si el reino empieza a venirse abajo;;;;;;;;;x
heir_text_1_traits_temperate;A modest and temperate [Root.GetManWoman], [Root.GetFirstName]'s passive nature may also be [Root.GetHerHis] undoing; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] tempéré[Root.GetNoneE] et modeste, dont la nature passive pourrait tout aussi bien [Root.GetLeLa] conduire à sa perte;[Root.GetFirstName] ist bescheiden und gemäßigt. Doch zu große Passivität kann sich nachteilig auf ein Reich auswirken.;;[Root.GetManWoman] modesto/a y comedido/a, la naturaleza pasiva de [Root.GetFirstName]puede que también sea su [Root.GetHerHis] perdición;;;;;;;;;x
heir_text_1_traits_chaste;Loyal to [Root.GetHerHis] spouse and family, [Root.GetFirstName]'s dynasty, [Root.GetOnlyDynastyName], is likely to view [Root.GetHerHim] with fond eyes; lui succède. Fidèle à s[Root.GetOnAOpp] [Root.GetHusbandWifeOpp] et à sa famille, la dynastie [Root.GetOnlyDynastyName] [Root.GetLeLa] regarde avec des yeux tendres;[Root.GetFirstName] ist Ehepartner und Familie treu ergeben. Die [Root.GetOnlyDynastyName]-Dynastie wird ihn [Root.GetHerHim] wohlwollend akzeptieren.;;Leal a [Root.GetHerHis] consorte y familia, es muy probable que [Root.GetOnlyDynastyName] de [Root.GetFirstName] [Root.GetHerHim] vean con afecto;;;;;;;;;x
heir_text_1_traits_lustful;[Root.GetHerHis] eyes always set upon the next target, the vassals of the realm do well in locking up their [Root.GetHusbandWifeOpp]s; lui succède. Toujours à l'affût d'une nouvelle conquête, les vassaux feraient mieux d'enfermer leurs [Root.GetHusbandWifeOpp]s;Die Augen von [Root.GetFirstName] sind stets auf das nächste Ziel gerichtet. Die Vasallen im Reich tun gut daran, ihre Ehepartner wegzusperren.;;Siempre tiene los ojos fijado en [Root.GetHerHis] próximo objetivo. Los vasallos del reino harán bien en encerrar bajo llave a sus [Root.GetHusbandWifeOpp]s;;;;;;;;;x
heir_text_1_traits_content;Content with [Root.GetHerHis] lot, [Root.GetFirstName]'s vassals may ridicule [Root.GetHerHim] for [Root.GetHerHis] passive nature; lui succède. Se contentant de ce qu'[Root.GetIlElle] a, ses vassaux pourraient se moquer de sa nature passive;[Root.GetFirstName] ist mit dem Schicksal zufrieden, selbst wenn die Vasallen diese Passivität lächerlich finden mögen.;;Contento con [Root.GetHerHis] parte, los vasallos de [Root.GetFirstName] puede que [Root.GetHerHim] ridiculicen por [Root.GetHerHis] naturaleza pasiva;;;;;;;;;x
heir_text_1_traits_patient;Being a [Root.GetManWoman] willing to wait for a plan to come together, we expect great change to come to the realm - albeit slowly; lui succède. Attendant patiemment un plan d'action, le pays changera beaucoup - mais lentement;[Root.GetFirstName] übt sich stets in Geduld. Wir erwarten große Veränderungen im Reich, auch wenn diese sicherlich noch eine Weile auf sich warten lassen.;;[Root.GetManWoman] deseoso de esperar a que los planes cuajen, esperamos que lleguen grandes cambios al reino... solo que lentamente;;;;;;;;;x
heir_text_1_traits_brave;Courageous and willing to rush to action, we hope that [Root.GetFirstName]'s bravery will not see the realm fall into reckless ruin; lui succède. Brave et prêt[Root.GetNoneE] à l'action, nous espérons qu'[Root.GetIlElle] ne mènera pas le pays à sa ruine;[Root.GetFirstName] ist mutig und voller Tatendrang. Wir hoffen, [Root.GetSheHe] wird das Reich nicht unbesonnen in den Ruin stürzen.;;Valiente y deseando saltar a la acción, esperamos que la bravura de [Root.GetFirstName] no sea imprudencia que lleve al reino a la ruina;;;;;;;;;x
heir_text_1_traits_just;Fair and just in all things, we hope that [Root.GetSheHe] will handle any conflicts with grace; lui succède. Juste en toute chose, nous espérons qu'[Root.GetIlElle] gérera les conflits avec grâce;[Root.GetSheHeCap] ist ein Symbol der Gerechtigkeit und wir hoffen, [Root.GetSheHe] wird alle Konflikte anmutig meistern.;;Justo e imparcial en todo, esperamos que [Root.GetSheHe] maneja cualquier conflicto con gracia;;;;;;;;;x
heir_text_1_traits_gluttonous;A large [Root.GetManWoman], we hope that [Root.GetSheHe] puts the realm before [Root.GetHerHis] own hunger; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] enrobé[Root.GetNoneE], dont nous espérons qu'[Root.GetIlElle] fera passer le pays avant sa faim;Da [Root.GetFirstName] sehr gut gebaut ist, hoffen wir, dass [Root.GetSheHe] das Reich über den eigenen Appetit stellt.;;[Root.GetManWoman] de gran tamaño, esperamos que [Root.GetSheHe] ponga el reino por delante de [Root.GetHerHis] apetito;;;;;;;;;x
heir_text_1_traits_envious;Being an envious and distrustful [Root.GetManWoman], the vassals of the realm will have a hard time gaining [Root.GetHerHis] trust; lui succède. Enviant les autres et étant méfiant[Root.GetNoneE], les vassaux auront du mal à gagner sa confiance;[Root.GetSheHeCap] ist von Neid und Argwohn zerfressen. Die Vasallen des Reichs werden es schwer haben, das Vertrauen von [Root.GetFirstName] zu erlangen.;;[Root.GetManWoman] envidioso/a y desconfiado/a, a los vasallos del reino les costará mucho ganarse [Root.GetHerHis] confianza;;;;;;;;;x
heir_text_1_traits_craven;A craven coward, it is unlikely that [Root.GetHerHis] subjects will respect [Root.GetHerHim]; lui succède. Sa lâcheté ne sera pas appréciée par ses sujets;So hundsfeige wie [Root.GetSheHe] ist, werden die Untertanen [Root.GetHerHim] wohl kaum respektieren.;;Un/a vil cobarde, es improbable que [Root.GetHerHis] súbditos [Root.GetHerHim] respeten.;;;;;;;;;x
heir_text_1_traits_greedy;A greedy [Root.GetManWoman], the poor peasantry of the realm is likely to disapprove; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] avide que n'appréciera pas la paysannerie;Vor allem beim armen Landvolk wird diese gierige Person kaum Erfolg haben.;;[Root.GetManWoman] codicioso/a, a quien no apreciarán los campesinos pobres del reino;;;;;;;;;x
heir_text_1_traits_cruel;A mean-spirited [Root.GetManWoman], we expect [Root.GetFirstName]'s court to live in fear of [Root.GetHerHim]; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] mesquin[Root.GetNoneE] qui instille la peur chez ses sujets;[Root.GetFirstName] ist niederträchtig und der Hof wird [Root.GetHerHim] sicherlich fürchten.;;[Root.GetManWoman] mezquino/a, esperamos que la corte de [Root.GetFirstName] viva temiéndo[Root.GetHerHim];;;;;;;;;x
heir_text_1_traits_trusting;Trusting and complacent, [Root.GetFirstName]'s council may have more power over [Root.GetHerHim] than what is right; lui succède. Sa nature confiante pourrait octroyer un pouvoir trop grand au Conseil;Da [Root.GetFirstName] äußerst treuherzig und selbstzufrieden ist, wird der Rat wohl mehr Macht über [Root.GetHerHim] haben, als angebracht wäre.;;Confiado/a y complaciente, puede que el consejo de [Root.GetFirstName] tenga más poder sobre [Root.GetSheHe] de lo que debería;;;;;;;;;x
heir_text_1_traits_honest;Unable to tell a lie, we fear that there may be those who despise [Root.GetHerHis] honesty; lui succède. Incapable de mentir, nous craignons que certains méprisent son honnêteté;Da [Root.GetSheHe] einfach nicht lügen kann, wird [Root.GetSheHe] wohl bei all jenen in Ungnade fallen, die Aufrichtigkeit verabscheuen.;;Incapaz de mentir, tenemos que habrá quienes desprecien [Root.GetHerHis] sinceridad;;;;;;;;;x
heir_text_1_traits_slothful;Being an idle [Root.GetManWoman], we fear that nothing will come of [Root.GetFirstName]'s reign; lui succède. Étant un[Root.GetNoneE] [Root.GetManWoman] fainéant[Root.GetNoneE], nous craignons que rien ne ressorte de son règne;Aufgrund der Untätigkeit von [Root.GetFirstName] fürchten wir, dass im Reich nichts vorangehen wird.;;[Root.GetManWoman] holgazán/a, tenemos que nada saldrá del reinado de [Root.GetFirstName];;;;;;;;;x
heir_text_1_traits_charitable;A generous [Root.GetManWoman], we hope that not all the wealth of the realm end up in the pockets of the [Root.Religion.GetPriestTitle]s; lui succède. Enclin[Root.GetNoneE] à la charité, nous espérons que toute la richesse du pays n'ira pas dans les poches des [Root.Religion.GetPriestTitle]s;Da [Root.GetSheHe] sehr freigiebig ist, hoffen wir, dass nicht das gesamte Reichsvermögen in die Taschen des Klerus wandern wird.;;[Root.GetManWoman] generoso/a, esperamos que no toda la riqueza del reino termine en los bolsillos de los [Root.Religion.GetPriestTitle]s;;;;;;;;;x
heir_text_1_traits_wroth;Prone to rage, [Root.GetFirstName]'s enemies and vassals alike are likely to live in fear of [Root.GetHerHim]; lui succède. Enclin[Root.GetNoneE] à des accès de colère, [Root.GetIlElle] instille la peur chez ses ennemis, tout comme chez ses vassaux;Die häufigen Wutausbrüche von [Root.GetFirstName] werden Feinde wie Vasallen wohl in Furcht leben lassen.;;Con propensión a la ira, tanto enemigos como vasallos de [Root.GetFirstName] [Root.GetHerHim] temerán por igual;;;;;;;;;x
heir_text_1_traits_paranoid;A suspicious [Root.GetManWoman], [Root.GetFirstName]'s paranoia might not sit well with [Root.GetHerHis] subjects; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] très méfiant[Root.GetNoneE], ce qui risque de poser problème à ses sujets;[Root.GetFirstName] ist überaus misstrauisch und neigt zu Paranoia, was bei den Untertanen kaum gut ankommen sollte.;;[Root.GetManWoman] suspicaz, puede que la paranoia de [Root.GetFirstName] no encaje bien con [Root.GetHerHis] súbditos;;;;;;;;;x
heir_text_1_traits_erudite;A bookish and scholarly [Root.GetManWoman], we fear the [Root.Religion.GetPriestTitle]s will thrive while the Burghers suffer;, un[Root.GetNoneE] érudit[Root.GetNoneE], lui succède. Nous craignons que les [Root.Religion.GetPriestTitle]s se portent bien et que les bourgeois ne souffrent de son règne;[Root.GetFirstName] liest und lernt gerne. Wir fürchten, die [Root.Religion.GetPriestTitle]-Gemeinde wird davon profitieren, während das Bürgertum darunter leiden wird.;;[Root.GetManWoman] erudito/a y aficionado/a a los libros, tememos que los [Root.Religion.GetPriestTitle]s prosperen mientras los burgueses sufren;;;;;;;;;x
heir_text_1_traits_stubborn;A bullheaded [Root.GetManWoman], [Root.GetFirstName]'s subjects may have a hard time getting a word in after [Root.GetSheHe] makes up [Root.GetHerHis] mind; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] dont les sujets auront du mal à placer un mot après qu'[Root.GetIlElle] ait pris une décision;Die Dickköpfigkeit von [Root.GetFirstName] wird es Untertanen erschweren, [Root.GetHerHim] von einmal gefassten Entschlüssen abzubringen.;; [Root.GetManWoman] obstinado/a, puede que a los súbditos de [Root.GetFirstName] les cueste conseguir añadir algo después de que [Root.GetSheHe] haya tomado [Root.GetHerHis] decisión;;;;;;;;;x
heir_text_1_three_skills;Having mastered many skills, [Root.GetSheHe] is sure to be admired by [Root.GetHerHis] subjects; lui succède. Maîtrisant plusieurs domaines de compétence, [Root.GetIlElle] sera sans doute admiré[Root.GetNoneE] par ses sujets;Da [Root.GetSheHe] viele Fertigkeiten gemeistert hat, werden die Untertanen [Root.GetHerHim] sicherlich verehren.;;Dominando tantas habilidades, seguro que [Root.GetSheHe] será admirado/a por [Root.GetHerHis] súbditos;;;;;;;;;x
heir_text_1_five_skills;Blessed with awesome knowledge of all things between heaven and earth, [Root.GetFirstName]'s rule is sure to be legendary; lui succède. Doté[Root.GetNoneE] d'une connaissance impressionnante de toute chose entre ciel et terre, son règne deviendra probablement légendaire;[Root.GetFirstName] ist mit beeindruckendem Wissen über alles Mögliche zwischen Himmel und Erde gesegnet und wird sicherlich zu einer Legende.;;Bendecido/a con un conocimiento asombroso de todas las cosas del mundo, seguro que el reinado de [Root.GetFirstName] será legendario;;;;;;;;;x
heir_text_1_traits_varangian;Having served in distant Miklagard, [Root.GetFirstName]'s adventurous spirit is likely to inspire [Root.GetHerHis] subjects; lui succède. Esprit aventureux ayant servi dans la lointaine Miklagård, [Root.GetIlElle] inspirera facilement ses sujets;[Root.GetFirstName] diente schon im fernen Miklagard und kann dank dieser Abenteuerlust sicher die Untertanen anspornen.;;Habiendo servido en la lejana Miklagard, es muy probable que el espíritu aventurero de [Root.GetFirstName] inspire a [Root.GetHerHis] súbditos;;;;;;;;;x
heir_text_1_traits_stubborn_kind;Convinced that everyone should be shown kindness regardless of worth, we fear that [Root.GetFirstName]'s enemies may use this to their advantage; lui succède. Convaincu[Root.GetNoneE] que tout le monde devrait faire preuve de gentillesse, nous craignons que ses ennemis n'en profitent;[Root.GetFirstName] ist davon überzeugt, dass alle Menschen unabhängig ihrer Herkunft gleichermaßen gütig behandelt werden sollten. Feinde könnten dies jedoch zu ihrem Vorteil nutzen.;;Convencido que se deber mostrar amabilidad a todos a pesar de su valía, tememos que los enemigos de [Root.GetFirstName] empleen esto en su beneficio;;;;;;;;;x
heir_text_1_traits_strong_brave;Towering over [Root.GetHerHis] enemies on the battlefield, [Root.GetFirstName] will have no problem inspiring [Root.GetHerHis] troops; lui succède. Surpassant ses ennemis sur le champ de bataille, [Root.GetIlElle] n'aura pas de mal à inspirer ses hommes;[Root.GetFirstName] gibt auf dem Schlachtfeld eine imposante Figur ab und wird keine Probleme dabei haben, die Truppen zu motivieren.;;Al imponerse sobre [Root.GetHerHis] enemigos en el campo de batalla, a [Root.GetFirstName] no le costará nada inspirar a sus [Root.GetHerHis] tropas;;;;;;;;;x
heir_text_1_traits_temperate_lustful;Ever willing to entertain [Root.GetHerHis] spouse, we expect the royal family to grow and prosper; lui succède. Toujours disposé[Root.GetNoneE] à divertir s[Root.GetOnAOpp] [Root.GetHusbandWifeOpp], nous nous attendons à ce que la famille s'agrandisse;Da [Root.GetSheHe] der Erfüllung der ehelichen Pflichten stets und gerne nachkommt, rechnen wir mit einer stetig wachsenden Königsfamilie.;;Siempre deseoso/a de entretener a [Root.GetHerHis] consorte, esperamos que la familia real aumente y prospere;;;;;;;;;x
heir_text_1_traits_charitable_just;An equitable [Root.GetManWoman], we expect [Root.GetHerHim] to ascertain that everyone gets their fair share; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] équitable qui s'assurera que chacun est sa part;[Root.GetSheHeCap] gilt als äußerst gerecht und wir gehen davon aus, dass niemand zu kurz kommen wird.;;[Root.GetManWoman] equitativo/a, esperamos de [Root.GetSheHe] que se asegure de que todos reciben lo que es justo;;;;;;;;;x
heir_text_1_traits_diligent_greedy;An industrious [Root.GetManWoman], the realm will either be brought to riches or ruin under [Root.GetHerHim]; lui succède. Un[Root.GetNoneE] [Root.GetManWoman] assidu[Root.GetNoneE] et avide, dont on ignore si le règne enrichira ou malmènera le pays;[Root.GetFirstName] ist arbeitsam und wird das Reich zur Blüte bringen oder in den Ruin stürzen.;;[Root.GetManWoman] trabajador/a, [Root.GetHerHim] tocará llevar el reino a la riqueza... o a la ruina;;;;;;;;;x
heir_text_1_traits_craven_honest;Ever willing to admit [Root.GetHerHis] weaknesses of which there are many, it is with great doubt if the realm will confide in their new [PrimaryTitle.GetRulerTitle]; lui succède. Toujours enclin[Root.GetNoneE] à admettre ses défauts qui sont nombreux, c'est avec un grand doute que le pays se fie à [Root.GetLuiElle];[Root.GetSheHeCap] hat viele Schwächen und gesteht diese auch offen ein. Ob [Root.GetSheHe] auf dem [PrimaryTitle.GetRulerTitle]-Posten das Vertrauen des Reichs erlangen kann, ist mehr als zweifelhaft.;;Siempre dispuesto a admitir [Root.GetHerHis]s numerosas debilidades, dudamos mucho que el reino llegue a confiar en su nuevo [PrimaryTitle.GetRulerTitle];;;;;;;;;x
heir_text_1_traits_shy_trusting;A naive [Root.GetManWoman], [Root.GetHerHis] reluctant nature may stop [Root.GetHerHim] from taking charge; lui succède. Sa nature peu enthousiaste et sa naïveté pourraient l'empêcher de prendre les rênes;Naivität und ein zurückhaltendes Wesen könnten verhindern, dass [Root.GetSheHe] die Zügel in der Hand behalten wird.;;[Root.GetManWoman] ingenuo/a , [Root.GetHerHis] naturaleza reacia puede impedir[Root.GetHerHim] que tome el mando;;;;;;;;;x
heir_text_1_traits_gregarious_honest;Never afraid to speak [Root.GetHerHis] mind, [Root.GetSheHe] will surely charm the realm with [Root.GetHerHis] astute honesty; lui succède. N'ayant pas peur de dire ce qu'[Root.GetIlElle] pense, [Root.GetIlElle] charmera sûrement ses sujets avec son honnêteté;[Root.GetSheHeCap] hält mit Meinungen nie hinter dem Berg und wird das Reich zweifelsohne mit scharfsinniger Ehrlichkeit für sich gewinnen.;;Nunca teme dar [Root.GetHerHis] opinión, así que [Root.GetSheHe] seguramente encandilará al reino con [Root.GetHerHis] sinceridad astuta;;;;;;;;;x
heir_text_1_traits_cynical_arbitrary;Lacking a moral compass, [Root.GetHerHis] subjects will have to learn whether they should fear or respect [Root.GetHerHim]; lui succède. Manquant de boussole morale, ses sujets apprendront s'ils doivent [Root.GetLeLa] craindre ou [Root.GetLeLa] respecter;Da [Root.GetSheHe] über keinerlei moralischen Kompass verfügt, wird das Volk erst herausfinden müssen, ob es [Root.GetHerHim] fürchten oder respektieren soll.;;Al no tener brújula moral alguna, [Root.GetHerHis] súbditos tendrán que aprender si temer[Root.GetHerHim] o respetar[Root.GetHerHim];;;;;;;;;x
heir_text_1_traits_cruel_wroth;A true sadist, we fear for what the realm will turn into under [Root.GetHerHis] rule; lui succède. Étant un[Root.GetNoneE] véritable sadique, nous avons peur de ce que deviendra le pays sous son règne;Aufgrund der sadistischen Züge von [Root.GetFirstName] befürchten wir das Schlimmste für das Reich.;;Todo un/a sádico/a, tememos en qué se convertirá el reino bajo [Root.GetHerHis] reinado;;;;;;;;;x
heir_text_1_traits_wroth_zealous;Blinded by religious fervor, heathens and heretics alike will come to fear [Root.GetHerHis] righteous fury; lui succède. Aveuglé[Root.GetNoneE] par sa ferveur religieuse, les hérétiques et les infidèles craindront sa fureur vertueuse;Geblendet von religiöser Leidenschaft wird [Root.GetSheHe] Heiden und Ketzern mit rechtschaffenem Zorn das Fürchten lehren.;;Cegado/a por el fervor religioso, infieles y herejes aprenderán a temer [Root.GetHerHis] justa ira;;;;;;;;;x
heir_text_1_traits_paranoid_deceitful;A devious and distrustful character, we expect [Root.GetHerHim] to have daggers with each of our names on; lui succède. Retors et méfiant[Root.GetNoneE], nous nous attendons à être des cibles pour [Root.GetLuiElle];Da [Root.GetSheHe] verschlagen und argwöhnisch ist, hält [Root.GetSheHe] sicher schon eine Sammlung von Dolchen mit unseren Namen darauf bereit.;;Personaje artero y desconfiado, [Root.GetHerHim] imaginamos llevando dagas con nuestros nombres escritos en ellas;;;;;;;;;x
death_text_2_default;Although not especially blessed, we hope [From.GetFirstName] will find peace in the afterlife;Bien qu'[From.GetIlElle] n'ait pas particulièrement fait preuve de dévotion, nous espérons qu'[From.GetIlElle] trouvera la paix dans l'au-delà;[From.GetFirstName] war zwar nicht immer vom Glück verwöhnt, wird aber hoffentlich trotzdem Frieden im Jenseits finden;;Aunque no fue especialmente bendecido, esperamos que [From.GetFirstName] encuentre paz en la otra vida.;;;;;;;;;x
death_text_2_neutral;Although not especially blessed, we hope [From.GetFirstName] will find peace in the afterlife;Bien qu'[From.GetIlElle] n'ait pas particulièrement fait preuve de dévotion, nous espérons qu'[From.GetIlElle] trouvera la paix dans l'au-delà;[From.GetFirstName] war zwar nicht immer vom Glück verwöhnt, wird aber hoffentlich trotzdem Frieden im Jenseits finden;;Aunque no fue especialmente bendecido, esperamos que [From.GetFirstName] encuentre paz en la otra vida.;;;;;;;;;x
death_text_2_lustful;Well-known to be prone to carnal sins, [From.GetSheHe] was often unfaithful to [From.GetHerHis] [From.GetHusbandWifeOpp]. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Connu[From.GetNoneE] pour ses péchés charnels, [From.GetIlElle] trompait en effet souvent s[From.GetOnAOpp] [From.GetHusbandWifeOpp]. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war den Fleischeslüsten bekanntermaßen nie abgeneigt und beging zahlreiche Ehebrüche. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Bien conocido por su propensión a los pecados carnales, [From.GetSheHe] fue a menudo infiel a [From.GetHerHis] [From.GetHusbandWifeOpp]. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_gluttonous;Known to be Gluttonous, [From.GetSheHe] was constantly eating and rather overweight. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Connu[From.GetNoneE] pour sa gourmandise, [From.GetIlElle] mangeait constamment et était en surpoids. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war kulinarischen Genüssen stets zugeneigt, aß unaufhörlich und war recht übergewichtig. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Conocido por ser Glotón/Glotona, [From.GetSheHe] estaba comiendo continuamente y tenía bastante sobrepeso. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_greedy;A Greedy [From.GetManWoman], [From.GetSheHe] often remarked on the need to tax [From.GetHerHis] people into space. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Un[From.GetNoneE] [From.GetManWoman] avare dont nous avons souvent remarqué le besoin de surtaxer son peuple. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war von Gier zerfressen und hätte die Untertanen am liebsten zu Tode besteuert. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Un [From.GetManWoman] Codicioso/a, a menudo afirmaba la necesidad de gravar a [From.GetHerHis] gente hasta el límite. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_slothful;Prone to Sloth, [From.GetSheHe] never did anything [From.GetSheHe] did not have to. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Connu[From.GetNoneE] pour sa paresse, [From.GetIlElle] n'a en effet jamais rien entrepris autrement que sous la contrainte. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war überaus faul und tat selten mehr als absolut notwendig. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Dado/a a la Pereza, [From.GetSheHe] nunca hizo nada a lo que [From.GetSheHe] no estuviera obligado/a. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_envious;Ever Envious, [From.GetSheHe] always wanted what other people had. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Nous [From.GetLeLa] connaissions pour son envie de ce que les autres ont. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war von Neid erfüllt und begehrte stets das Hab und Gut anderer. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Envidioso/a, [From.GetSheHe] siempre quiso lo que tenían los demás. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_wroth;A Wroth [From.GetManWoman], people feared to cross [From.GetHerHim] - or even bring bad news. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Connu[From.GetNoneE] pour ses colères, [From.GetIlElle] inspirait la peur de devoir lui apporter de mauvaises nouvelles. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war hitzköpfig und versetzte andere mit Zornausbrüchen in Angst und Schrecken. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;[From.GetManWoman] con Ira, la gente siempre temía cruzarse con él o incluso darle malas noticias. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
death_text_2_proud;Guilty of the sin of Pride, [From.GetSheHe] wanted everyone to know of [From.GetHerHis] greatness. A wicked [From.GetManWoman], [From.GetFirstName] will surely pay for [From.GetHerHis] sins in the afterlife;Coupable du péché d'orgueil, [From.GetIlElle] voulait que tout le monde connaisse sa grandeur. Une mauvaise personne qui paiera pour ses péchés dans l'au-delà;[From.GetFirstName] war von unbändigem Stolz zerfressen und wollte alle anderen in den Schatten stellen. Für diese abscheulichen Sünden wird [From.GetSheHe] im Jenseits sicherlich büßen müssen;;Culpable del pecado del Orgullo, [From.GetSheHe] quería que todo el mundo supiera [From.GetHerHis] grandeza. [From.GetManWoman] perverso/a, [From.GetFirstName] seguramente pague por [From.GetHerHis] pecados en la otra vida.;;;;;;;;;x
